,OBJECTID,ACCIDENTNUM,ACCIDENTDATE,ACCIDENT_YEAR,ACCIDENT_MONTH,ACCIDENT_DAY,ACCIDENT_HOUR,ACCIDENT_MINUTE,ACCIDENT_SECOND,ACCIDENT_WEEKDAY,XCOORD,YCOORD,LONGITUDE,LATITUDE,ACCIDENTLOCATION,COLLISIONTYPE,CLASSIFICATIONOFACCIDENT,IMPACTLOCATION,INITIALDIRECTIONOFTRAVELONE,INITIALDIRECTIONOFTRAVELTWO,INITIALIMPACTTYPE,INTTRAFFICCONTROL,LIGHT,LIGHTFORREPORT,ROADJURISDICTION,TRAFFICCONTROL,TRAFFICCONTROLCONDITION,THRULANENO,NORTHBOUNDDISOBEYCOUNT,SOUTHBOUNDDISOBEYCOUNT,PEDESTRIANINVOLVED,CYCLISTINVOLVED,MOTORCYCLISTINVOLVED,ENVIRONMENTCONDITION1,ENVIRONMENTCONDITION2,SELFREPORTED,XMLIMPORTNOTES,LASTEDITEDDATE,x,y,Distance_Category,ACCIDENTNUM2
3375,46856,17-204384,9/11/2017 6:13:00 PM,2017,9,11,18,13,0,Monday,541509.2142,4809197.41978,-80.487112,43.434532,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,HEIMAN ST; KEHL ST ; Near; 7 M,3/7/2019 1:02:23 PM,541509.2142,4809197.4198,Low,17-204384
3376,46857,17-204414,9/10/2017 5:25:00 PM,2017,9,10,17,25,0,Sunday,543924.26902,4805133.30311,-80.457599,43.3978,Intersection related,2,P.D. only,Right turn channel,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Yield sign,Functioning,0,0,0,False,False,False,Clear,,False,OLD HURON RD OFF TO HURON RD; HURON RD,3/7/2019 1:02:21 PM,543924.269,4805133.3031,Low,17-204414
3377,46858,17-204696,9/12/2017 8:00:00 AM,2017,9,12,8,0,0,Tuesday,542405.88727,4806617.79214,-80.476233,43.411254,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,True,False,Clear,,False,STRASBURG RD; OLD COUNTRY DR,3/7/2019 1:02:19 PM,542405.8873,4806617.7921,Low,17-204696
3378,46859,17-204804,9/12/2017 10:47:00 AM,2017,9,12,10,47,0,Tuesday,542842.17329,4809872.84251,-80.470589,43.440538,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,1,False,False,False,Clear,,False,CHARLES ST E; SYDNEY ST S,3/7/2019 1:02:18 PM,542842.1733,4809872.8425,Low,17-204804
3379,46860,17-205087,9/12/2017 4:45:00 PM,2017,9,12,16,45,0,Tuesday,542441.22795,4806467.91612,-80.475808,43.409903,Non intersection,1,Non-fatal injury,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,STRASBURG RD; STRASBURG RD ; At; 2 M,3/7/2019 1:02:17 PM,542441.228,4806467.9161,Low,17-205087
3380,46861,17-205145,9/12/2017 4:20:00 PM,2017,9,12,16,20,0,Tuesday,543851.1524,4813098.00044,-80.457862,43.469519,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,SHIRLEY AVE; SHIRLEY AVE,3/7/2019 1:02:16 PM,543851.1524,4813098.0004,Low,17-205145
3381,46862,17-205531,9/13/2017 7:00:00 AM,2017,9,13,7,0,0,Wednesday,544871.28278,4805170.69004,-80.445902,43.398081,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,FARRIER DR; FARRIER DR ; Near,3/7/2019 1:02:15 PM,544871.2828,4805170.69,Low,17-205531
3382,46863,17-205847,9/13/2017 3:21:00 PM,2017,9,13,15,21,0,Wednesday,543789.64783,4809472.88789,-80.458914,43.436882,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,MONTGOMERY RD; KING ST E; At; 5 M,3/7/2019 1:02:14 PM,543789.6478,4809472.8879,Low,17-205847
3383,46864,17-205862,9/13/2017 3:37:00 PM,2017,9,13,15,37,0,Wednesday,541226.30458,4811867.50855,-80.490406,43.458589,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,MARGARET AVE; WELLINGTON ST N,3/7/2019 1:02:12 PM,541226.3046,4811867.5086,Low,17-205862
3384,46865,17-206625,9/14/2017 12:50:00 PM,2017,9,14,12,50,0,Thursday,540730.87483,4807611.87505,-80.496847,43.420298,At/near private drive,1,Non-fatal injury,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HOWLAND DR; HOWLAND DR ; At; 1 M,3/7/2019 1:02:11 PM,540730.8748,4807611.8751,Low,17-206625
3385,46866,17-206652,9/14/2017 11:00:00 AM,2017,9,14,11,0,0,Thursday,539831.93472,4811141.5985,-80.507694,43.452128,At intersection,2,P.D. only,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,DOMINION ST; PARK ST,3/7/2019 1:02:10 PM,539831.9347,4811141.5985,Low,17-206652
3386,46867,17-206742,9/14/2017 7:45:00 AM,2017,9,14,7,45,0,Thursday,541853.76546,4803511.54678,-80.48329,43.383316,Intersection related,2,Non-reportable,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Yield sign,Functioning,0,0,0,False,False,False,Clear,,False,HURON RD; WOODBINE AVE,3/7/2019 1:02:09 PM,541853.7655,4803511.5468,Medium,17-206742
3387,46868,17-206778,9/14/2017 1:00:00 PM,2017,9,14,13,0,0,Thursday,541653.01836,4807714.8291,-80.485448,43.421174,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,KINGSWOOD DR; KINGSWOOD DR; Near,3/7/2019 1:02:08 PM,541653.0184,4807714.8291,Low,17-206778
3388,46869,17-206852,8/10/2017 6:30:00 PM,2017,8,10,18,30,0,Thursday,542108.9785,4807130.25795,-80.479861,43.415885,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,,False,STRASBURG RD; BLOCK LINE RD; 30 M,3/7/2019 1:02:07 PM,542108.9785,4807130.258,Low,17-206852
3389,46870,17-206966,9/14/2017 6:06:00 PM,2017,9,14,18,6,0,Thursday,547739.6962,4804588.32487,-80.410534,43.39266,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DURHAM ST; DURHAM ST,3/7/2019 1:02:06 PM,547739.6962,4804588.3249,Low,17-206966
3390,46871,17-207319,9/15/2017 8:34:00 AM,2017,9,15,8,34,0,Friday,547284.42309,4811515.53602,-80.415555,43.455061,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DEER CREEK ST; DEER CREEK ST ; 0 M,3/7/2019 1:02:04 PM,547284.4231,4811515.536,Low,17-207319
3391,46872,17-207692,9/15/2017 2:30:00 PM,2017,9,15,14,30,0,Friday,549707.50842,4805905.85484,-80.386118,43.404395,At/near private drive,1,Non-fatal injury,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,GATEWAY PARK DR; KING ST E; At,3/7/2019 1:02:03 PM,549707.5084,4805905.8548,Low,17-207692
3392,46873,17-207794,9/15/2017 5:30:00 PM,2017,9,15,17,30,0,Friday,544957.90511,4811035.30714,-80.44435,43.450881,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,RIVER RD E; OTTAWA ST N; Near; 200 M,3/7/2019 1:02:02 PM,544957.9051,4811035.3071,Low,17-207794
3393,46874,17-208356,9/14/2017 11:00:00 AM,2017,9,14,11,0,0,Thursday,544631.92994,4811997.29593,-80.4483,43.459562,Intersection related,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,CARSON DR ; STRATHCONA CRES ; Near; 6 M,3/7/2019 1:02:01 PM,544631.9299,4811997.2959,Low,17-208356
3394,46875,17-208358,9/16/2017 9:10:00 AM,2017,9,16,9,10,0,Saturday,542499.84882,4816064.96871,-80.474336,43.496311,At/near private drive,1,Non-fatal injury,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,COOPERSHAWK ST; COOPERSHAWK ST ; At; 2 M,3/7/2019 1:01:59 PM,542499.8488,4816064.9687,Low,17-208358
3395,46876,17-208455,9/16/2017 2:20:00 AM,2017,9,16,2,20,0,Saturday,540348.0662,4809505.85308,-80.501436,43.437372,Non intersection,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,QUEENS BLVD ; BARCLAY AVE ; Near; 5 M,1/30/2020 12:00:03 PM,540348.0662,4809505.8531,Low,17-208455
3396,46877,17-208581,9/16/2017 1:10:00 PM,2017,9,16,13,10,0,Saturday,544612.94708,4810391.14677,-80.448666,43.445101,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,FRANKLIN ST N; BRADLEY DR,3/7/2019 1:01:58 PM,544612.9471,4810391.1468,Low,17-208581
3397,46878,17-208619,9/16/2017 12:16:00 PM,2017,9,16,12,16,0,Saturday,543302.94692,4807366.92803,-80.465094,43.417948,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Rear end,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,FALLOWFIELD DR; FALLOWFIELD DR; At; 10 M,3/7/2019 1:01:57 PM,543302.9469,4807366.928,Low,17-208619
3398,46879,17-208995,9/16/2017 10:30:00 PM,2017,9,16,22,30,0,Saturday,542394.33339,4811985.36524,-80.475959,43.459585,Non intersection,2,P.D. only,Not on roadway - right side,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,INDIANA ST; INDIANA ST ; At; 2 M,3/7/2019 1:01:55 PM,542394.3334,4811985.3652,Low,17-208995
3399,46880,17-209384,9/17/2017 11:22:00 AM,2017,9,17,11,22,0,Sunday,539315.49517,4810613.25965,-80.514115,43.447398,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,1,0,False,False,False,Clear,,False,BELMONT AVE W; GAGE AVE,3/7/2019 1:01:54 PM,539315.4952,4810613.2597,Low,17-209384
3400,46881,17-209415,9/16/2017 1:00:00 PM,2017,9,16,13,0,0,Saturday,539930.44385,4811036.70277,-80.506484,43.451178,At/near private drive,2,P.D. only,Left turn lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,PARK ST; PARK ST,3/7/2019 1:01:53 PM,539930.4439,4811036.7028,Low,17-209415
3401,46882,17-209452,9/17/2017 12:53:00 PM,2017,9,17,12,53,0,Sunday,539406.57204,4809879.30956,-80.513042,43.440785,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,LAWRENCE AVE ; PAULANDER DR,3/7/2019 1:01:52 PM,539406.572,4809879.3096,Low,17-209452
3402,46883,17-209491,9/15/2017 4:30:00 PM,2017,9,15,16,30,0,Friday,546062.12382,4810440.08987,-80.430753,43.445454,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HUNTINGDALE DR; HUNTINGDALE DR; At,3/7/2019 1:01:50 PM,546062.1238,4810440.0899,Low,17-209491
3403,46884,17-210049,9/17/2017 8:30:00 AM,2017,9,17,8,30,0,Sunday,541629.73892,4803828.25029,-80.486032,43.38618,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,SOPHIA CRES ; SOPHIA CRES ; Near; 4 M,3/7/2019 1:01:48 PM,541629.7389,4803828.2503,Low,17-210049
3404,46885,17-210073,9/18/2017 8:00:00 AM,2017,9,18,8,0,0,Monday,536343.12954,4809704.96913,-80.550909,43.43937,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,NORTHMANOR CRES; NORTHMANOR CRES ; Near; 50 M,3/7/2019 1:01:47 PM,536343.1295,4809704.9691,Low,17-210073
3405,46886,17-210143,9/18/2017 10:45:00 AM,2017,9,18,10,45,0,Monday,540850.88991,4807138.83993,-80.4954,43.416032,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,DUNSMERE DR; GREENOCK DR ; Near; 75 M,3/7/2019 1:01:46 PM,540850.8899,4807138.8399,Low,17-210143
3406,46887,17-210457,9/18/2017 5:00:00 AM,2017,9,18,5,0,0,Monday,538824.90357,4809875.70783,-80.52023,43.440783,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,"Dark, artificial","08 - Dark, artificial",Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,WEICHEL ST ; WEICHEL ST ; Near,3/7/2019 1:01:45 PM,538824.9036,4809875.7078,Low,17-210457
3407,46888,17-210570,9/18/2017 6:00:00 PM,2017,9,18,18,0,0,Monday,541503.91242,4810531.61789,-80.487076,43.446545,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,CHURCH ST; CHURCH ST ; At; 4 M,3/7/2019 1:01:44 PM,541503.9124,4810531.6179,Low,17-210570
3408,46889,17-210672,9/18/2017 8:43:00 PM,2017,9,18,20,43,0,Monday,544067.91086,4808220.07944,-80.455577,43.425585,Non intersection,1,Non-fatal injury,Left shoulder,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,HARBER AVE; BYRON AVE ; At; 10 M,3/7/2019 1:01:42 PM,544067.9109,4808220.0794,Low,17-210672
3409,46890,17-211081,9/18/2017 5:45:00 PM,2017,9,18,17,45,0,Monday,542260.54934,4809643.90525,-80.477794,43.43851,At/near private drive,2,P.D. only,Right shoulder,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,BEDFORD RD; BEDFORD RD,3/7/2019 1:01:40 PM,542260.5493,4809643.9053,Low,17-211081
3410,46891,17-211134,9/19/2017 12:32:00 PM,2017,9,19,12,32,0,Tuesday,543204.48418,4805547.11488,-80.466454,43.401568,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,TRILLIUM DR; SHOEMAKER ST,3/7/2019 1:01:39 PM,543204.4842,4805547.1149,Low,17-211134
3411,46892,17-211773,9/19/2017 6:35:00 PM,2017,9,19,18,35,0,Tuesday,540921.81376,4810569.58178,-80.494267,43.446919,At intersection,2,P.D. only,Within intersection,unknown,unknown,Turning movement,Unknown,"Dusk, artificial","06 - Dusk, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,COURTLAND AVE W; DAVID ST,3/7/2019 1:01:37 PM,540921.8138,4810569.5818,Low,17-211773
3412,46893,17-211964,9/20/2017 8:55:00 AM,2017,9,20,8,55,0,Wednesday,537962.84777,4807733.33255,-80.531031,43.421537,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,AUTUMN HILL CRES ; AUTUMN HILL CRES ; 0 K,3/7/2019 1:01:35 PM,537962.8478,4807733.3326,Low,17-211964
3413,46894,17-212004,9/20/2017 9:58:00 AM,2017,9,20,9,58,0,Wednesday,544234.27511,4808392.64156,-80.453507,43.427129,Non intersection,2,P.D. only,Thru lane,unknown,unknown,Sideswipe,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,WILSON AVE; WILSON AVE ; Near,3/7/2019 1:01:34 PM,544234.2751,4808392.6416,Low,17-212004
3414,46895,17-212031,9/19/2017 4:55:00 PM,2017,9,19,16,55,0,Tuesday,546447.0414,4809739.70988,-80.426056,43.439124,At/near private drive,2,Non-reportable,Right shoulder,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,,False,OLD CHICOPEE TRAIL; OLD CHICOPEE TRAIL; Near,3/7/2019 1:01:33 PM,546447.0414,4809739.7099,Low,17-212031
3415,46896,17-212323,9/20/2017 3:30:00 PM,2017,9,20,15,30,0,Wednesday,545534.36079,4811220.15015,-80.43721,43.45251,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,CARNABY CRES; CARNABY CRES,3/7/2019 1:01:31 PM,545534.3608,4811220.1502,Low,17-212323
3416,46897,17-213257,9/21/2017 3:20:00 PM,2017,9,21,15,20,0,Thursday,546135.58092,4811400.9505,-80.429764,43.454101,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,MCGIBBON CRT; MCGIBBON CRT,3/7/2019 1:01:30 PM,546135.5809,4811400.9505,Low,17-213257
3417,46898,17-213388,9/21/2017 4:25:00 PM,2017,9,21,16,25,0,Thursday,541786.29773,4807670.33961,-80.483805,43.420766,At/near private drive,2,Non-reportable,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,LUCERNE DR; LUCERNE DR ; At,3/7/2019 1:01:29 PM,541786.2977,4807670.3396,Low,17-213388
3418,46899,17-213838,9/22/2017 12:01:00 AM,2017,9,22,0,1,0,Friday,546308.13088,4809063.80674,-80.42783,43.433047,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Dark,07 - Dark,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,CHICOPEE PARK CRT; CHICOPEE PARK CRT; Near,3/7/2019 1:01:28 PM,546308.1309,4809063.8067,Low,17-213838
3419,46900,17-214663,9/23/2017 1:59:00 AM,2017,9,23,1,59,0,Saturday,541272.82979,4811024.29229,-80.489894,43.450994,Non intersection,2,P.D. only,Not on roadway - left side,unknown,unknown,SMV other,Unknown,Dark,07 - Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,ONTARIO ST N; ONTARIO ST N; At; 1 M,3/7/2019 1:01:27 PM,541272.8298,4811024.2923,Low,17-214663
3420,46901,17-214889,9/23/2017 10:53:00 AM,2017,9,23,10,53,0,Saturday,542397.4757,4811081.55468,-80.47599,43.451447,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Angle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,KRUG ST ; SIMEON ST,3/7/2019 1:01:26 PM,542397.4757,4811081.5547,Low,17-214889
3421,46902,17-214940,9/22/2017 3:17:00 PM,2017,9,22,15,17,0,Friday,544950.80136,4807689.93429,-80.444713,43.42076,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,,False,WILSON AVE; FAIRWAY RD S; At,3/7/2019 1:01:25 PM,544950.8014,4807689.9343,Low,17-214940
3422,46903,17-214974,9/23/2017 12:52:00 PM,2017,9,23,12,52,0,Saturday,537068.57813,4807991.05234,-80.542061,43.423902,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,SUMMERHILL CRES; WEST ACRES CRES ; Near; 400 M,3/7/2019 1:01:24 PM,537068.5781,4807991.0523,Low,17-214974
3423,46904,17-214991,9/23/2017 1:30:00 PM,2017,9,23,13,30,0,Saturday,539056.40566,4806654.6492,-80.5176,43.411768,At/near private drive,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,WATERCRESS CRT ; WATERCRESS CRT; At; 1 M,3/7/2019 1:01:23 PM,539056.4057,4806654.6492,Low,17-214991
3424,46905,17-215086,9/23/2017 3:19:00 PM,2017,9,23,15,19,0,Saturday,542390.42456,4812888.52412,-80.475937,43.467717,Other,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Private property,No control,unknown,0,0,0,False,False,False,Clear,,False,DRIVEWAY;  GUELPH ST,3/7/2019 1:01:21 PM,542390.4246,4812888.5241,Low,17-215086
3425,46906,17-215150,9/23/2017 4:53:00 PM,2017,9,23,16,53,0,Saturday,545214.84866,4810451.21722,-80.441223,43.445606,Intersection related,2,P.D. only,Thru lane,unknown,unknown,Other,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,,False,BRADLEY DR ; RIVER RD E; Near; 10 M,3/7/2019 1:01:20 PM,545214.8487,4810451.2172,Low,17-215150
3426,46907,17-215216,9/23/2017 6:09:00 PM,2017,9,23,18,9,0,Saturday,545748.01881,4809201.64738,-80.434739,43.434323,At intersection,1,Non-fatal injury,Within intersection,unknown,unknown,Turning movement,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,True,False,Clear,,False,KINZIE AVE; OBERMEYER DR,3/7/2019 1:01:19 PM,545748.0188,4809201.6474,Low,17-215216
3427,46908,17-216379,9/25/2017 7:12:00 AM,2017,9,25,7,12,0,Monday,543952.96473,4807456.7852,-80.457058,43.418719,Other,2,P.D. only,Off highway,unknown,unknown,SMV other,Unknown,Daylight,01 - Daylight,Private property,No control,unknown,0,0,0,False,False,False,Clear,,False,CN RAIL TRACKS; BALZER RD ; Near; 200 M,3/7/2019 1:01:18 PM,543952.9647,4807456.7852,Low,17-216379
3428,46909,17-216445,9/25/2017 8:58:00 AM,2017,9,25,8,58,0,Monday,539831.28498,4807607.27448,-80.50796,43.420305,Non intersection,2,P.D. only,Thru lane,unknown,unknown,SMV unattended vehicle,Unknown,Daylight,01 - Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,,False,WINDALE CRES; WINDALE CRES ; 6 M,3/7/2019 1:01:16 PM,539831.285,4807607.2745,Low,17-216445
